29,-848,608,112
53,-800,656,64
83,-816,624,16
107,-816,576,0
132,-816,608,32
161,-832,624,48
191,-832,624,48
215,-832,560,48
243,-832,624,80
268,-816,624,32
298,-832,624,-32
323,-864,656,32
347,-832,624,-16
370,-816,688,0
394,-800,672,-48
423,-832,640,-64
448,-848,768,16
501,-736,688,0
531,-816,528,-48
555,-848,592,48
580,-816,784,208
609,-752,800,176
639,-800,560,160
663,-832,400,144
693,-832,544,112
716,-800,688,112
746,-800,688,-16
771,-832,592,-128
795,-688,560,-32
818,-768,784,-32
841,-784,816,-32
866,-736,656,64
890,-816,464,80
920,-816,448,0
943,-848,672,-128
973,-800,912,-256
997,-816,832,-128
1027,-768,592,-336
1057,-736,800,-32
1087,-832,688,144
1111,-752,736,144
1165,-768,544,160
1219,-976,560,240
1243,-784,768,32
1272,-752,640,-48
1299,-880,544,-48
1327,-832,688,96
1356,-752,736,144
1380,-752,704,48
1409,-816,656,-32
1434,-816,640,16
1463,-784,688,-16
1493,-768,672,-80
1517,-816,640,-80
1547,-816,592,0
1571,-784,704,48
1597,-800,816,48
1624,-800,688,0
1654,-800,640,64
1679,-816,640,16
1726,-688,768,-48
1756,-768,592,-32
1780,-800,592,-32
1810,-816,640,32
1834,-768,752,16
1858,-800,816,16
1881,-832,624,112
1905,-832,576,64
1930,-832,704,-48
1959,-688,688,256
1989,-720,768,-32
2013,-784,720,32
2043,-720,688,-16
2066,-800,640,-48
2095,-816,656,48
2120,-624,704,-448
2150,-720,736,-32
2174,-720,576,-432
2204,-736,640,-96
2228,-800,608,48
2254,-624,624,-96
2281,-720,624,-80
2311,-784,704,0
2336,-800,640,64
2365,-752,688,-64
2394,-752,784,-64
2419,-752,720,32
2449,-768,704,-16
2473,-752,736,-16
2502,-800,736,16
2527,-736,640,16
2550,-784,656,0
2574,-848,784,-16
2604,-864,784,32
2628,-736,704,16
2658,-640,704,-144
2682,-784,720,128
2712,-784,704,48
2736,-848,784,-96
2760,-496,624,-192
2783,-704,736,-128
2807,-800,848,128
2832,-800,368,-448
2861,-752,576,560
2891,-1232,1776,-144
2915,-1088,48,-768
2944,-592,544,64
2968,-1312,992,-336
2998,-752,752,384
3022,-928,800,336
3051,-720,624,-432
3076,-592,640,-64
3106,-688,656,80
3130,-704,656,-16
3160,-704,608,16
3184,-736,688,32
3208,-768,736,144
3237,-720,688,64
3261,-672,656,64
3290,-656,832,0
3315,-720,768,32
3345,-736,640,-240
3369,-608,624,64
3399,-656,752,144
3422,-656,864,192
3449,-720,800,208
3476,-800,784,-32
3506,-736,752,96
3529,-736,624,-48
3554,-688,736,-80
3578,-720,768,-80
3608,-768,768,-32
3632,-752,672,32
3656,-688,640,16
3679,-752,768,0
3703,-736,640,96
3733,-768,768,48
3757,-768,688,80
3787,-752,736,48
3811,-688,752,32
3841,-720,784,32
3864,-816,752,16
3894,-784,768,0
3918,-736,784,16
